"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.706584454E2,3.496739864E-1,1.026220024E-1,-2.015191078E0
2.706634541E2,4.087660015E-1,1.204840019E-1,-1.930449009E0
2.706684630E2,4.251840115E-1,1.102859974E-1,-1.900496960E0
2.706734719E2,4.331420064E-1,1.276099980E-1,-1.786566019E0
2.706784806E2,4.112010002E-1,1.701149940E-1,-1.598165989E0
2.706834894E2,4.326930046E-1,1.322800070E-1,-1.529237032E0
2.706884983E2,4.389789999E-1,6.489600241E-2,-1.381279945E0
2.706935070E2,3.967919946E-1,-9.494000115E-3,-1.197638035E0
2.706985160E2,3.942599893E-1,-9.510300308E-2,-1.016854048E0
2.707035248E2,3.000530005E-1,-1.218430027E-1,-8.004940152E-1
2.707085335E2,1.776109934E-1,-1.392479986E-1,-5.103880167E-1
2.707135424E2,1.322930008E-1,-1.489399970E-1,-2.208729982E-1
2.707185512E2,1.418540031E-1,-1.884679943E-1,-1.533699967E-2
2.707235599E2,1.066719964E-1,-2.222159952E-1,1.998530030E-1
2.707285688E2,1.500429958E-1,-3.042080104E-1,3.096599877E-1
2.707335777E2,1.761330068E-1,-3.773599863E-1,4.125640094E-1
2.707385864E2,1.808850020E-1,-4.396229982E-1,4.775019884E-1
2.707435953E2,2.222920060E-1,-4.045040011E-1,5.261049867E-1
2.707486042E2,2.343219966E-1,-3.814469874E-1,5.635460019E-1
2.707536129E2,2.310860008E-1,-3.368960023E-1,5.969399810E-1
2.707586217E2,1.953729987E-1,-3.074139953E-1,7.220240235E-1
2.707636306E2,1.549610049E-1,-2.650009990E-1,8.691849709E-1
2.707686393E2,8.439099789E-2,-2.274720073E-1,1.069512963E0
2.707736482E2,2.538100071E-2,-1.440510005E-1,1.377846003E0
2.707786571E2,-3.170799837E-2,-1.098710001E-1,1.767727017E0
2.707836658E2,-4.000600055E-2,-6.806000322E-2,2.200732946E0
2.707886747E2,-3.012700006E-2,-4.502300173E-2,2.590688944E0
2.707936836E2,-2.578799985E-2,-3.194700181E-2,2.951841116E0
2.707986923E2,8.182999678E-3,-1.328799967E-2,3.360508919E0
2.708037011E2,4.439499974E-2,-4.218899831E-2,3.684838057E0
2.708087100E2,2.062899992E-2,-8.864299953E-2,3.874521971E0
2.708137187E2,-5.469699949E-2,-1.385380030E-1,3.960251093E0
2.708187276E2,-8.882299811E-2,-1.488189995E-1,3.896316051E0
2.708237363E2,-1.893469989E-1,-1.377709955E-1,3.769200087E0
2.708287452E2,-3.217380047E-1,-1.073509976E-1,3.562077045E0
2.708337540E2,-3.940640092E-1,-7.525400072E-2,3.351815939E0
2.708387627E2,-4.416129887E-1,-9.900899976E-2,3.091268063E0
2.708437717E2,-5.091339946E-1,-9.836000204E-2,2.709188938E0
2.708487805E2,-5.967900157E-1,-6.503400207E-2,2.468862057E0
2.708537895E2,-6.477770209E-1,2.380199917E-2,2.374862909E0
2.708587981E2,-5.922399759E-1,8.093699813E-2,2.369592905E0
2.708638070E2,-5.567499995E-1,1.922490001E-1,2.508744955E0
2.708688159E2,-4.789449871E-1,2.257969975E-1,2.729415894E0
2.708738246E2,-4.552200139E-1,1.823199987E-1,3.043862104E0
2.708788334E2,-3.719319999E-1,8.103399724E-2,3.401642084E0
2.708838421E2,-2.694619894E-1,-3.024300002E-2,3.716692924E0
2.708888511E2,-2.054110020E-1,-6.547299773E-2,3.945688963E0
2.708938599E2,-1.648080051E-1,-9.105700254E-2,4.128509045E0
2.708988686E2,-1.344860047E-1,-4.692000151E-2,4.183434963E0
2.709038774E2,-6.637500226E-2,-1.460000058E-4,4.107604980E0
2.709088864E2,3.645199910E-2,4.252399877E-2,3.874963045E0
2.709138951E2,1.704789996E-1,6.066599861E-2,3.581710100E0
2.709189040E2,3.273929954E-1,5.511099845E-2,3.171016932E0
2.709239128E2,5.487769842E-1,3.659399971E-2,2.732161045E0
2.709289216E2,7.393419743E-1,8.632999845E-3,2.239684105E0
2.709339305E2,9.249500036E-1,-5.356400087E-2,1.739637017E0
2.709389393E2,1.173400044E0,-7.798299938E-2,1.287847042E0
2.709439480E2,1.395822048E0,-1.036039963E-1,8.660089970E-1
2.709489569E2,1.553758979E0,-7.332800329E-2,4.819529951E-1
2.709539658E2,1.669677019E0,-3.122399934E-2,1.620260030E-1
2.709589745E2,1.622292995E0,9.828999639E-3,-1.488610059E-1
2.709639833E2,1.588032007E0,4.970899969E-2,-3.636370003E-1
2.709689923E2,1.544819951E0,3.802499920E-2,-5.593109727E-1
2.709740010E2,1.346966982E0,3.359499946E-2,-7.483569980E-1
2.709790099E2,1.069630980E0,9.763299674E-2,-8.523139954E-1
2.709840185E2,7.217929959E-1,1.529940069E-1,-8.766080141E-1
2.709890274E2,2.546080053E-1,2.251809984E-1,-8.719810247E-1
2.709940363E2,-1.653670073E-1,2.924889922E-1,-9.159830213E-1
2.709990452E2,-5.362129807E-1,3.662039936E-1,-9.407320023E-1
2.710040539E2,-8.930240273E-1,3.562859893E-1,-1.036072969E0
2.710090627E2,-1.147127032E0,3.515950143E-1,-1.176558018E0
2.710140716E2,-1.308815002E0,3.083209991E-1,-1.296903968E0
2.710190803E2,-1.472548962E0,2.945159972E-1,-1.504726052E0
2.710240892E2,-1.585415959E0,3.001820147E-1,-1.694067001E0
2.710290978E2,-1.579985976E0,3.349759877E-1,-1.925768971E0
2.710341068E2,-1.530019999E0,3.043459952E-1,-2.169076920E0
2.710391156E2,-1.437154055E0,2.703909874E-1,-2.389832973E0
2.710441245E2,-1.324933052E0,2.957110107E-1,-2.635693073E0
2.710491332E2,-1.163658977E0,2.825219929E-1,-2.885437965E0
2.710541421E2,-1.002017021E0,3.407559991E-1,-3.072032928E0
2.710591507E2,-8.670340180E-1,3.583340049E-1,-3.236756086E0
2.710641597E2,-7.337620258E-1,3.974379897E-1,-3.401727915E0
2.710691685E2,-5.903120041E-1,4.453090131E-1,-3.497807026E0
2.710741772E2,-4.389309883E-1,4.500719905E-1,-3.613734961E0
2.710791861E2,-3.217960000E-1,4.169830084E-1,-3.677961111E0
2.710841950E2,-2.263360023E-1,3.493030071E-1,-3.707667112E0
2.710892037E2,-1.480350047E-1,2.955890000E-1,-3.684139967E0
2.710942125E2,-6.376300007E-2,2.407110035E-1,-3.727334023E0
2.710992215E2,-8.026199788E-2,2.077810019E-1,-3.775172949E0
2.711042302E2,-6.928499788E-2,1.684820056E-1,-3.741375923E0
2.711092390E2,-5.673899874E-2,1.511140019E-1,-3.683592081E0
2.711142479E2,-8.944600075E-2,1.174210012E-1,-3.661638975E0
2.711192566E2,-9.896899760E-2,1.006129980E-1,-3.637255907E0
2.711242655E2,-1.050530002E-1,9.356600046E-2,-3.557699919E0
2.711292741E2,-1.593440026E-1,5.285700038E-2,-3.439759970E0
2.711342831E2,-1.937769949E-1,2.705300041E-2,-3.324356079E0
2.711392919E2,-2.376720011E-1,2.680000034E-4,-3.149221897E0
2.711443006E2,-2.119950056E-1,-5.238699913E-2,-2.914457083E0
2.711493095E2,-2.096810043E-1,-6.275200099E-2,-2.730890036E0
2.711543184E2,-2.317519933E-1,-7.498099655E-2,-2.545293093E0
2.711593273E2,-1.816570014E-1,-1.053740010E-1,-2.335989952E0
2.711643360E2,-1.604799926E-1,-1.501840055E-1,-2.110692024E0
2.711693448E2,-1.600230038E-1,-1.717569977E-1,-1.869315982E0
2.711743537E2,-2.113430053E-1,-2.112029940E-1,-1.575567007E0
2.711793624E2,-2.856360078E-1,-1.854770035E-1,-1.308164954E0
2.711843713E2,-3.225989938E-1,-1.172360033E-1,-1.018450975E0
2.711893799E2,-3.786759973E-1,-5.466299877E-2,-7.638679743E-1
2.711943889E2,-4.631629884E-1,1.627600007E-2,-5.466210246E-1
2.711993977E2,-5.610889792E-1,5.056999996E-2,-3.472160101E-1
2.712044064E2,-6.435350180E-1,1.062489972E-1,-2.782230079E-1
2.712094153E2,-6.907430291E-1,1.594370008E-1,-2.890830040E-1
2.712144242E2,-7.033830285E-1,1.682319939E-1,-2.575579882E-1
2.712194329E2,-7.204999924E-1,1.579300016E-1,-2.773419917E-1
2.712244418E2,-7.028160095E-1,1.682469994E-1,-2.261279970E-1
2.712294507E2,-6.918349862E-1,2.003169954E-1,-1.235940009E-1
2.712344594E2,-6.497060061E-1,2.342270017E-1,-1.592289954E-1
2.712394682E2,-6.459900141E-1,2.707180083E-1,-2.185530066E-1
2.712444772E2,-5.916489959E-1,3.109929860E-1,-2.509880066E-1
2.712494858E2,-4.965470135E-1,3.443860114E-1,-2.287359983E-1
2.712544947E2,-3.578790128E-1,3.608379960E-1,-1.623699963E-1
2.712595036E2,-2.177000046E-1,3.121159971E-1,-4.090699926E-2
2.712645123E2,-1.410849988E-1,2.596780062E-1,1.780810058E-1
2.712695212E2,-9.466099739E-2,1.874800026E-1,4.497309923E-1
2.712745301E2,-3.790900111E-2,1.014669985E-1,7.240200043E-1
2.712795387E2,1.233300008E-2,5.670699850E-2,9.099429846E-1
2.712845476E2,-2.214800008E-2,1.982700080E-2,1.219063997E0
2.712895565E2,-7.195000350E-2,2.831799909E-2,1.554167986E0
2.712945652E2,-8.749900013E-2,-1.309899986E-2,1.944090962E0
2.712995740E2,-6.241599843E-2,-8.500000089E-2,2.325907946E0
2.713045827E2,1.639400050E-2,-1.727059931E-1,2.651537895E0
2.713095916E2,1.169470027E-1,-2.343759984E-1,2.954471111E0
2.713146005E2,1.092299968E-1,-2.473240048E-1,3.196883917E0
2.713196092E2,2.681400068E-2,-2.159799933E-1,3.356617928E0
2.713246181E2,-5.714299902E-2,-1.008210033E-1,3.441878080E0
2.713296270E2,-1.664550006E-1,4.000300169E-2,3.469497919E0
2.713346356E2,-2.642509937E-1,1.263370067E-1,3.396541119E0
2.713396446E2,-3.627820015E-1,2.125200033E-1,3.277987957E0
2.713446534E2,-3.710600138E-1,2.346320003E-1,3.073265076E0
2.713496621E2,-4.049209952E-1,2.054570019E-1,2.788567066E0
2.713546710E2,-4.510929883E-1,1.951330006E-1,2.471898079E0
2.713596799E2,-4.925709963E-1,1.964499950E-1,2.140158892E0
2.713646886E2,-4.849730134E-1,2.178010046E-1,1.896147013E0
2.713696974E2,-3.725129962E-1,1.887760013E-1,1.731415033E0
2.713747061E2,-2.051779926E-1,4.906599969E-2,1.595291018E0
2.713797150E2,-7.376600057E-2,-1.233159974E-1,1.506943941E0
2.713847239E2,-1.964800060E-2,-2.365390062E-1,1.535107017E0
2.713897326E2,1.321499981E-2,-2.873019874E-1,1.694530010E0
2.713947415E2,-7.269999944E-3,-2.719689906E-1,2.102921009E0
2.713997503E2,3.096899949E-2,-3.254730105E-1,2.665746927E0
2.714047590E2,1.262120008E-1,-4.797829986E-1,3.285137892E0
2.714097679E2,2.387059927E-1,-6.383559704E-1,3.895143032E0
2.714147768E2,2.414129972E-1,-8.192499876E-1,4.552768230E0
2.714197857E2,1.450860053E-1,-9.747599959E-1,5.164708138E0
2.714247944E2,4.414999858E-3,-1.105294943E0,5.598371983E0
2.714298033E2,-2.194389999E-1,-1.156473041E0,5.835055828E0
2.714348120E2,-5.074980259E-1,-1.195564985E0,5.829508781E0
2.714398209E2,-7.905380130E-1,-1.190125942E0,5.818591118E0
2.714448297E2,-1.033820987E0,-1.183830976E0,5.573767185E0
2.714498384E2,-1.168570995E0,-1.163835049E0,5.149582863E0
2.714548473E2,-1.175109029E0,-1.215911031E0,4.708201885E0
2.714598562E2,-1.142701030E0,-1.282502055E0,4.292119026E0
2.714648649E2,-9.825090170E-1,-1.335219979E0,3.886657953E0
2.714698737E2,-7.128700018E-1,-1.358929992E0,3.452177048E0
2.714748826E2,-3.979850113E-1,-1.354393959E0,3.034981966E0
2.714798913E2,-8.755599707E-2,-1.278465033E0,2.619362116E0
2.714849002E2,2.517989874E-1,-1.182600975E0,2.149280071E0
2.714899091E2,6.541439891E-1,-1.050681949E0,1.674528003E0
2.714949178E2,1.082478046E0,-9.355480075E-1,1.213752031E0
2.714999267E2,1.473508954E0,-8.703050017E-1,8.225200176E-1
2.715049354E2,1.821228981E0,-8.548089862E-1,4.426789880E-1
2.715099443E2,2.096062899E0,-8.169389963E-1,1.122210026E-1
2.715149531E2,2.305618048E0,-7.954869866E-1,-1.808670014E-1
2.715199618E2,2.328808069E0,-6.996949911E-1,-4.629130065E-1
2.715249708E2,2.500224113E0,-7.122579813E-1,-6.553800106E-1
2.715299796E2,2.419245005E0,-7.118480206E-1,-8.097010255E-1
2.715349883E2,2.215666056E0,-7.148690224E-1,-9.489309788E-1
2.715399972E2,1.981343031E0,-6.301320195E-1,-1.028535008E0
2.715450061E2,1.637645960E0,-5.926259756E-1,-1.067446947E0
2.715500148E2,1.163923979E0,-5.502859950E-1,-1.058586001E0
2.715550237E2,6.606799960E-1,-4.952749908E-1,-1.079885006E0
2.715600325E2,1.909350008E-1,-4.222860038E-1,-1.042950988E0
2.715650412E2,-2.176630050E-1,-3.882189989E-1,-1.047543049E0
2.715700501E2,-5.131360292E-1,-3.253600001E-1,-1.054952025E0
2.715750590E2,-7.972519994E-1,-2.122009993E-1,-1.028238058E0
2.715800677E2,-1.062104940E0,-1.156120002E-1,-1.010601044E0
2.715850765E2,-1.242674947E0,5.239999853E-3,-9.795809984E-1
2.715900855E2,-1.379364014E0,1.079820022E-1,-9.865369797E-1
2.715950942E2,-1.446094990E0,1.908880025E-1,-1.003875971E0
2.716001030E2,-1.494017005E0,3.045530021E-1,-9.657279849E-1
2.716051117E2,-1.505982995E0,3.399400115E-1,-1.118525982E0
2.716101206E2,-1.429479003E0,3.419600129E-1,-1.341184020E0
2.716151295E2,-1.266441941E0,3.133270144E-1,-1.496744037E0
2.716201382E2,-1.018983006E0,2.898699939E-1,-1.606791973E0
2.716251471E2,-7.801160216E-1,2.755239904E-1,-1.684219956E0
2.716301560E2,-5.213599801E-1,3.166570067E-1,-1.770764947E0
2.716351646E2,-3.486459851E-1,3.720250130E-1,-1.843832970E0
2.716401736E2,-1.602540016E-1,4.131430089E-1,-1.922886014E0
2.716451824E2,2.777400054E-2,3.955979943E-1,-2.010445118E0
2.716501911E2,1.476339996E-1,3.853760064E-1,-2.115665913E0
2.716551999E2,2.631039917E-1,3.581619859E-1,-2.223897934E0
2.716602089E2,3.593840003E-1,3.288030028E-1,-2.387553930E0
2.716652176E2,4.335699975E-1,2.817150056E-1,-2.596811056E0
2.716702264E2,4.758180082E-1,2.626090050E-1,-2.796267033E0
2.716752351E2,4.872010052E-1,2.309550047E-1,-2.995374918E0
2.716802440E2,4.573400021E-1,2.269970030E-1,-3.155514956E0
2.716852529E2,4.393250048E-1,2.642929852E-1,-3.259823084E0
2.716902616E2,4.555589855E-1,2.398110032E-1,-3.334765911E0
2.716952705E2,4.559420049E-1,2.310709953E-1,-3.413741112E0
2.717002793E2,4.277490079E-1,2.003089935E-1,-3.448821068E0
2.717052880E2,3.927679956E-1,1.769919991E-1,-3.449513912E0
2.717102969E2,3.883300126E-1,1.461810023E-1,-3.523607969E0
2.717153058E2,4.014079869E-1,1.376820058E-1,-3.541930914E0
2.717203145E2,3.670249879E-1,1.303859949E-1,-3.490123034E0
2.717253234E2,3.749409914E-1,1.343699992E-1,-3.392118931E0
2.717303322E2,3.951590061E-1,7.970499992E-2,-3.288615942E0
2.717353409E2,4.038070142E-1,3.945999965E-2,-3.179960966E0
2.717403498E2,4.338589907E-1,-2.380499989E-2,-3.042213917E0
2.717453587E2,4.575000107E-1,-7.759100199E-2,-2.877986908E0
2.717503674E2,4.055280089E-1,-1.229119971E-1,-2.744774103E0
2.717553762E2,3.745459914E-1,-1.058249995E-1,-2.530411005E0
2.717603849E2,3.816519976E-1,-6.667999923E-2,-2.304097891E0
2.717653938E2,3.935219944E-1,-9.949199855E-2,-2.075241089E0
2.717704027E2,3.937189877E-1,-1.469459981E-1,-1.875542045E0
2.717754114E2,3.768430054E-1,-2.394520044E-1,-1.736382008E0
2.717804203E2,3.025049865E-1,-3.559420109E-1,-1.631831050E0
2.717854291E2,2.084590048E-1,-3.959630132E-1,-1.512084007E0
2.717904381E2,9.060300142E-2,-4.413309991E-1,-1.412621975E0
2.717954468E2,-2.642400004E-2,-4.142279923E-1,-1.280871034E0
2.718004556E2,-9.625700116E-2,-3.458630145E-1,-1.164134979E0
2.718054643E2,-1.534959972E-1,-2.736810148E-1,-1.033053041E0
2.718104732E2,-1.401370019E-1,-2.407930046E-1,-9.306120276E-1
2.718154820E2,-1.494950056E-1,-3.059090078E-1,-7.871029973E-1
2.718204907E2,-1.490930021E-1,-3.331690133E-1,-6.340889931E-1
2.718254996E2,-1.550489962E-1,-3.619230092E-1,-4.856129885E-1
2.718305085E2,-1.844539940E-1,-3.829759955E-1,-2.912969887E-1
2.718355172E2,-1.755580008E-1,-3.734380007E-1,-9.184899926E-2
2.718405260E2,-2.042279989E-1,-3.746510148E-1,1.154759973E-1
2.718455350E2,-2.598240077E-1,-3.856729865E-1,2.873989940E-1
2.718505437E2,-3.283039927E-1,-3.699539900E-1,5.028460026E-1
2.718555525E2,-3.723739982E-1,-3.921410143E-1,7.330459952E-1
2.718605612E2,-4.102590084E-1,-3.874239922E-1,1.011649013E0
2.718655701E2,-5.160049796E-1,-2.984359860E-1,1.293172002E0
2.718705789E2,-5.686529875E-1,-2.951959968E-1,1.577075005E0
2.718755876E2,-5.948179960E-1,-2.544299960E-1,1.882725954E0
2.718805965E2,-5.662140250E-1,-2.279849946E-1,2.157322884E0
2.718856054E2,-4.995450079E-1,-2.562130094E-1,2.415313959E0
2.718906141E2,-3.767780066E-1,-2.909060121E-1,2.611325979E0
2.718956230E2,-2.799850106E-1,-2.963680029E-1,2.767065048E0
2.719006319E2,-1.730740070E-1,-2.868160009E-1,2.817572117E0
2.719056405E2,-4.504499957E-2,-2.630079985E-1,2.846617937E0
2.719106494E2,7.549200207E-2,-2.280749977E-1,2.799180984E0
2.719156583E2,2.105019987E-1,-2.055449933E-1,2.692148924E0
2.719206670E2,3.565390110E-1,-2.382290065E-1,2.535521030E0
2.719256759E2,4.252650142E-1,-2.795310020E-1,2.387597084E0
2.719306848E2,5.121859908E-1,-3.549290001E-1,2.277415037E0
2.719356935E2,5.650429726E-1,-3.872799873E-1,2.184145927E0
2.719407023E2,5.223109722E-1,-3.598090112E-1,2.217897892E0
2.719457110E2,3.610039949E-1,-3.056359887E-1,2.317977905E0
2.719507199E2,1.387600005E-1,-2.238940001E-1,2.435369968E0
2.719557288E2,-9.038399905E-2,-1.740790009E-1,2.590522051E0
2.719607375E2,-3.050729930E-1,-1.159230024E-1,2.792654037E0
2.719657464E2,-5.589209795E-1,-6.099000107E-3,2.940526009E0
2.719707552E2,-8.406789899E-1,1.033620015E-1,3.195683002E0
2.719757639E2,-1.058493972E0,1.170099974E-1,3.511710882E0
2.719807728E2,-1.193653941E0,9.754899889E-2,3.831810951E0
2.719857817E2,-1.232218027E0,1.203749999E-1,4.060814857E0
2.719907904E2,-1.278192043E0,1.356830001E-1,4.196605206E0
2.719957993E2,-1.338525057E0,1.865469962E-1,4.198516846E0
2.720008082E2,-1.253322959E0,1.863570064E-1,4.044551849E0
2.720058169E2,-1.046851993E0,1.613530070E-1,3.848577023E0
2.720108257E2,-7.663109899E-1,9.784399718E-2,3.565936089E0
2.720158344E2,-4.202120006E-1,6.259600073E-2,3.324139118E0
2.720208433E2,-1.024219990E-1,7.685999852E-3,3.001168013E0
2.720258522E2,2.347169966E-1,-1.106479988E-1,2.637881041E0
2.720308609E2,7.162619829E-1,-2.220849991E-1,2.438733101E0
2.720358698E2,1.195801973E0,-3.283619881E-1,2.270788908E0
2.720408786E2,1.615900040E0,-3.920010030E-1,1.991037965E0
2.720458873E2,1.916157007E0,-3.476029932E-1,1.590492010E0
2.720508962E2,2.108472109E0,-2.931030095E-1,1.145730972E0
2.720559051E2,2.260550022E0,-2.221409976E-1,7.364010215E-1
2.720609138E2,2.299870014E0,-1.466809958E-1,2.484949976E-1
2.720659226E2,2.312594891E0,-8.895000070E-2,-1.476850063E-1
2.720709315E2,2.290563107E0,-1.232070029E-1,-4.636220038E-1
2.720759402E2,2.113790035E0,-1.312579960E-1,-8.066380024E-1
2.720809491E2,1.829316020E0,-9.237699956E-2,-1.147590041E0
2.720859578E2,1.355085015E0,-1.469200011E-2,-1.510519981E0
2.720909667E2,7.898520231E-1,5.710799992E-2,-1.728320956E0
2.720959756E2,1.692479998E-1,1.103740036E-1,-1.928971052E0
2.721009842E2,-4.361830056E-1,1.513350010E-1,-2.004436970E0
2.721059932E2,-9.396610260E-1,1.493470073E-1,-2.017699003E0
2.721110020E2,-1.311673999E0,9.393899888E-2,-1.941051006E0
2.721160107E2,-1.598023057E0,3.778599948E-2,-1.885475039E0
2.721210196E2,-1.783910036E0,-5.437999964E-3,-1.911615014E0
2.721260285E2,-1.959985018E0,-2.601400018E-2,-2.019815922E0
2.721310372E2,-2.038569927E0,-1.762099937E-2,-2.088562965E0
2.721360460E2,-2.078007936E0,3.462800011E-2,-2.159914017E0
2.721410549E2,-2.012351990E0,9.758900106E-2,-2.284667969E0
2.721460636E2,-1.887233973E0,1.508059949E-1,-2.482270002E0
2.721510725E2,-1.686769962E0,2.019959986E-1,-2.625412941E0
2.721560812E2,-1.415809035E0,2.571960092E-1,-2.704448938E0
2.721610900E2,-1.127403021E0,3.075140119E-1,-2.751244068E0
2.721660989E2,-7.869949937E-1,3.116329908E-1,-2.714593887E0
2.721711076E2,-4.221799970E-1,3.249360025E-1,-2.748941898E0
2.721761165E2,-1.417469978E-1,3.457030058E-1,-2.793570995E0
2.721811254E2,7.993000001E-2,3.802100122E-1,-2.837583065E0
2.721861341E2,2.098409981E-1,3.599259853E-1,-2.850362062E0
2.721911430E2,2.985320091E-1,3.612680137E-1,-2.886956930E0
2.721961519E2,2.975870073E-1,3.724350035E-1,-2.990520954E0
2.722011606E2,2.793790102E-1,3.709569871E-1,-3.029289007E0
2.722061694E2,2.149190009E-1,3.469859958E-1,-3.027129889E0
2.722111781E2,1.097010002E-1,3.155680001E-1,-3.041472912E0
2.722161870E2,-2.645600028E-2,2.880469859E-1,-3.019651890E0
2.722211959E2,-9.605599940E-2,2.739770114E-1,-2.935309887E0
2.722262045E2,-1.789020002E-1,2.314510047E-1,-2.853121042E0
2.722312135E2,-2.059179991E-1,2.257339954E-1,-2.763506889E0
2.722362223E2,-2.502579987E-1,1.899140030E-1,-2.632939100E0
2.722412310E2,-2.498500049E-1,1.470759958E-1,-2.533267021E0
2.722462399E2,-2.046529949E-1,1.570899934E-1,-2.399971008E0
2.722512488E2,-1.842429936E-1,1.567170024E-1,-2.338445902E0
2.722562575E2,-1.132540032E-1,1.300909966E-1,-2.252877951E0
2.722612663E2,-8.124999702E-2,9.020999819E-2,-2.184328079E0
2.722662753E2,-6.436400115E-2,7.286699861E-2,-2.111202955E0
2.722712840E2,-8.069000207E-3,8.333200216E-2,-2.019037008E0
2.722762928E2,-9.771999903E-3,1.120200008E-1,-1.895982027E0
2.722813016E2,-3.006700054E-2,1.384689957E-1,-1.701043963E0
2.722863105E2,-6.543000042E-2,1.564819962E-1,-1.494052052E0
2.722913193E2,-1.130649969E-1,1.670410037E-1,-1.263039947E0
2.722963280E2,-2.008610070E-1,1.495849937E-1,-1.031924009E0
2.723013369E2,-2.578279972E-1,2.115940005E-1,-7.646059990E-1
2.723063458E2,-3.446629941E-1,2.418420017E-1,-5.231940150E-1
2.723113545E2,-4.357869923E-1,2.775479853E-1,-3.026440144E-1
2.723163633E2,-5.159069896E-1,3.096300066E-1,-1.290639937E-1
2.723213723E2,-5.663700104E-1,2.869719863E-1,2.879899926E-2
2.723263809E2,-6.581270099E-1,2.615979910E-1,6.768500060E-2
2.723313898E2,-7.309319973E-1,3.309040070E-1,-1.183199976E-2
2.723363987E2,-7.762669921E-1,3.493599892E-1,-4.865400121E-2
2.723414074E2,-7.892040014E-1,3.303219974E-1,-4.523799941E-2
2.723464163E2,-8.241350055E-1,3.655939996E-1,2.202999964E-2
2.723514249E2,-8.321319818E-1,4.082359970E-1,1.461199969E-1
2.723564338E2,-7.834029794E-1,4.010080099E-1,2.138019949E-1
2.723614427E2,-7.488750219E-1,4.379540086E-1,1.759510040E-1
2.723664514E2,-7.531070113E-1,5.165910125E-1,8.782400191E-2
2.723714603E2,-7.180709839E-1,5.744349957E-1,1.009270027E-1
2.723764692E2,-6.626769900E-1,6.147189736E-1,1.639779955E-1
2.723814779E2,-5.456399918E-1,5.873759985E-1,3.050619960E-1
2.723864867E2,-4.505079985E-1,4.965560138E-1,5.202410221E-1
2.723914954E2,-4.129340053E-1,3.884559870E-1,8.571299911E-1
2.723965043E2,-4.051670134E-1,3.148779869E-1,1.225074053E0
2.724015132E2,-4.102550149E-1,2.358729988E-1,1.576879978E0
2.724065219E2,-4.981049895E-1,1.498370022E-1,1.908195972E0
2.724115308E2,-6.355890036E-1,6.967099756E-2,2.177345037E0
2.724165396E2,-7.757660151E-1,-4.730000161E-3,2.459542036E0
2.724215483E2,-9.602720141E-1,2.781699970E-2,2.740446091E0
2.724265572E2,-1.106737971E0,1.276150048E-1,3.004333019E0
2.724315661E2,-1.123360991E0,1.908189952E-1,3.169591904E0
2.724365748E2,-1.115604997E0,1.569820046E-1,3.260946989E0
2.724415836E2,-1.034080029E0,1.300940067E-1,3.315982103E0
2.724465926E2,-9.360589981E-1,4.757200181E-2,3.355278015E0
2.724516013E2,-7.799180150E-1,-4.495000001E-3,3.342092037E0
2.724566101E2,-6.506440043E-1,-1.134179980E-1,3.261378050E0
2.724616188E2,-5.281820297E-1,-1.880390048E-1,2.902103901E0
2.724666277E2,-2.796150148E-1,-2.208559960E-1,2.561950922E0
2.724716366E2,-1.214199979E-2,-3.316830099E-1,2.360932112E0
2.724766453E2,2.329040021E-1,-4.423339963E-1,2.155566931E0
2.724816541E2,3.783670068E-1,-4.901469946E-1,1.895382047E0
